legacy_url,new_url,artefact_type,artefact_id,action_taken,notes
,,QuestionnaireResponse,qr-child-eye,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-madd,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-mc-18m-3y,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-md,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-md1m,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-md4y,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-rs-1-2m,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-rs-12m,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-rs-15m,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-rs-18m,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-rs-2-2y6m,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-rs-21m,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-rs-3-3y6m,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-rs-3-4m,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-rs-4y,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-rs-5-6m,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-rs-5-6y,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-rs-9-10m,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-rs-carta,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-child-rs-gigi,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-dass-21,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-dengue-checklist,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-gen-cvs,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-hpt-note,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-01,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-02,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-03,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-05,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-07,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-08,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-09,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-10,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-11,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-12,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-13,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-15,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-17,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-18,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-20,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-21,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-23,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-24,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-25,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-26,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-27,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-28,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-29,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-30,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-maternal-31,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-phq-9,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-tb-note,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
,,QuestionnaireResponse,qr-whooley,source-only,"Legacy QuestionnaireResponse retained in source and test assets, not published in the live IG resource set."
http://fhir.hie.moh.gov.my/StructureDefinition/AdverseEvent-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/AdverseEvent-my-core,StructureDefinition,AdverseEvent-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/AllergyIntolerance-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/AllergyIntolerance-my-core,StructureDefinition,AllergyIntolerance-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/AllergyIntolerance-negation-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/AllergyIntolerance-negation-my-core,StructureDefinition,AllergyIntolerance-negation-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Appointment-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Appointment-my-core,StructureDefinition,Appointment-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/CarePlan-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/CarePlan-my-core,StructureDefinition,CarePlan-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/ChargeItem-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/ChargeItem-my-core,StructureDefinition,ChargeItem-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/ChargeItemDefinition-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/ChargeItemDefinition-my-core,StructureDefinition,ChargeItemDefinition-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Composition-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Composition-my-core,StructureDefinition,Composition-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Condition-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Condition-my-core,StructureDefinition,Condition-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Consent-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Consent-my-core,StructureDefinition,Consent-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/DiagnosticReport-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/DiagnosticReport-my-core,StructureDefinition,DiagnosticReport-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/DocumentManifest-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/DocumentManifest-my-core,StructureDefinition,DocumentManifest-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Encounter-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Encounter-my-core,StructureDefinition,Encounter-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/FamilyMemberHistory-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/FamilyMemberHistory-my-core,StructureDefinition,FamilyMemberHistory-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Flag-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Flag-my-core,StructureDefinition,Flag-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/HealthcareService-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/HealthcareService-my-core,StructureDefinition,HealthcareService-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/ImagingStudy-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/ImagingStudy-my-core,StructureDefinition,ImagingStudy-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Immunization-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Immunization-my-core,StructureDefinition,Immunization-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/ImmunizationRecommendation-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/ImmunizationRecommendation-my-core,StructureDefinition,ImmunizationRecommendation-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Invoice-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Invoice-my-core,StructureDefinition,Invoice-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/List-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/List-my-core,StructureDefinition,List-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Location-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Location-my-core,StructureDefinition,Location-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Medication-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Medication-my-core,StructureDefinition,Medication-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/MedicationKnowledge-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/MedicationKnowledge-my-core,StructureDefinition,MedicationKnowledge-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/MedicationRequest-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/MedicationRequest-my-core,StructureDefinition,MedicationRequest-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-bmi-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-bmi-my-core,StructureDefinition,Observation-bmi-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-body-temp-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-body-temp-my-core,StructureDefinition,Observation-body-temp-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-chest-circumference-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-chest-circumference-my-core,StructureDefinition,Observation-chest-circumference-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-dental-alert-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-dental-alert-my-core,StructureDefinition,Observation-dental-alert-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-dental-chart-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-dental-chart-my-core,StructureDefinition,Observation-dental-chart-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-developmental-milestone-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-developmental-milestone-my-core,StructureDefinition,Observation-developmental-milestone-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-diastolic-bp-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-diastolic-bp-my-core,StructureDefinition,Observation-diastolic-bp-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-fasting-glucose-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-fasting-glucose-my-core,StructureDefinition,Observation-fasting-glucose-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-foetal-kick-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-foetal-kick-my-core,StructureDefinition,Observation-foetal-kick-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-head-circumference-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-head-circumference-my-core,StructureDefinition,Observation-head-circumference-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-heart-rate-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-heart-rate-my-core,StructureDefinition,Observation-heart-rate-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-height-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-height-my-core,StructureDefinition,Observation-height-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-lab-result-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-lab-result-my-core,StructureDefinition,Observation-lab-result-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-obstetric-hb-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-obstetric-hb-my-core,StructureDefinition,Observation-obstetric-hb-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-obstetric-us-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-obstetric-us-my-core,StructureDefinition,Observation-obstetric-us-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-oxygen-sat-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-oxygen-sat-my-core,StructureDefinition,Observation-oxygen-sat-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-pain-score-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-pain-score-my-core,StructureDefinition,Observation-pain-score-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-panel-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-panel-my-core,StructureDefinition,Observation-panel-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-random-glucose-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-random-glucose-my-core,StructureDefinition,Observation-random-glucose-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-respi-rate-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-respi-rate-my-core,StructureDefinition,Observation-respi-rate-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-social-history-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-social-history-my-core,StructureDefinition,Observation-social-history-my-core,id-normalised,Normalised resource id from 'Observation-Pregnancy-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-systolic-bp-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-systolic-bp-my-core,StructureDefinition,Observation-systolic-bp-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-waist-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-waist-my-core,StructureDefinition,Observation-waist-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Observation-weight-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Observation-weight-my-core,StructureDefinition,Observation-weight-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Organization-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Organization-my-core,StructureDefinition,Organization-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Organization-position-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Organization-position-my-core,StructureDefinition,Organization-position-my-core,id-normalised,Normalised resource id from 'organization-position-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/StructureDefinition/OrganizationAffiliation-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/OrganizationAffiliation-my-core,StructureDefinition,OrganizationAffiliation-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Patient-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Patient-my-core,StructureDefinition,Patient-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/PaymentReconciliation-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/PaymentReconciliation-my-core,StructureDefinition,PaymentReconciliation-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Practitioner-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Practitioner-my-core,StructureDefinition,Practitioner-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/PractitionerRole-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/PractitionerRole-my-core,StructureDefinition,PractitionerRole-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Procedure-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Procedure-my-core,StructureDefinition,Procedure-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/QuestionnaireResponse-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/QuestionnaireResponse-my-core,StructureDefinition,QuestionnaireResponse-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/RelatedPerson-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/RelatedPerson-my-core,StructureDefinition,RelatedPerson-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Schedule-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Schedule-my-core,StructureDefinition,Schedule-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/ServiceRequest-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/ServiceRequest-my-core,StructureDefinition,ServiceRequest-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Slot-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Slot-my-core,StructureDefinition,Slot-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Specimen-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Specimen-my-core,StructureDefinition,Specimen-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/SpecimenDefinition-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/SpecimenDefinition-my-core,StructureDefinition,SpecimenDefinition-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/Task-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/Task-my-core,StructureDefinition,Task-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/additional-info-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/additional-info-my-core,StructureDefinition,additional-info-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/address-district-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/address-district-my-core,StructureDefinition,address-district-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/address-division-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/address-division-my-core,StructureDefinition,address-division-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/address-state-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/address-state-my-core,StructureDefinition,address-state-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/address-sub-division-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/address-sub-division-my-core,StructureDefinition,address-sub-division-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/amended-reason-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/amended-reason-my-core,StructureDefinition,amended-reason-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/attachment-boolean-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/attachment-boolean-my-core,StructureDefinition,attachment-boolean-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/attester-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/attester-my-core,StructureDefinition,attester-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/audit-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/audit-my-core,StructureDefinition,audit-my-core,id-normalised,Normalised resource id from 'extension-audit-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/StructureDefinition/child-identification-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/child-identification-my-core,StructureDefinition,child-identification-my-core,id-normalised,Normalised resource id from 'child-identification-type-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/StructureDefinition/citizenship-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/citizenship-my-core,StructureDefinition,citizenship-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/cluster-facility-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/cluster-facility-my-core,StructureDefinition,cluster-facility-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/cluster-name-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/cluster-name-my-core,StructureDefinition,cluster-name-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/composition-section-date-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/composition-section-date-my-core,StructureDefinition,composition-section-date-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/confidentiality-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/confidentiality-my-core,StructureDefinition,confidentiality-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/contact-detail-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/contact-detail-my-core,StructureDefinition,contact-detail-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/data-type-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/data-type-my-core,StructureDefinition,data-type-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/drug-cautionary-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/drug-cautionary-my-core,StructureDefinition,drug-cautionary-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/drug-form-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/drug-form-my-core,StructureDefinition,drug-form-my-core,id-normalised,Normalised resource id from 'extension-drug-form-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/StructureDefinition/education-level-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/education-level-my-core,StructureDefinition,education-level-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/encounter-outcome-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/encounter-outcome-my-core,StructureDefinition,encounter-outcome-my-core,id-normalised,Normalised resource id from 'extension-encounter-outcome-my-core' to match the canonical URL tail.
http://fhir.hie.moh.gov.my/StructureDefinition/encounter-rating-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/encounter-rating-my-core,StructureDefinition,encounter-rating-my-core,canonicalised,
http://fhir.hie.moh.gov.my/StructureDefinition/ethnic-my-core,https://myehr.kkmhub.moh.gov.my/fhir/ImplementationGuide/my-core/StructureDefinition/ethnic-my-core,StructureDefinition,ethnic-my-core,canonicalised,
